year,code,amount,name,topname,depname,depcat,cat,ref,note
2019,3102010100,887163000,無細項,總統府主管,總統府,一般行政,國務支出,1.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費627,852千元，較上年度減列
   員額10人之人事費6,000千元，伸算增列
   調整待遇等經費18,494千元，計淨增12,4
   94千元。
2.基本行政工作維持費199,568千元，較上
   年度增列景觀照明節能汰換、強化博愛路
   側安全防護設施等經費33,651千元。其中
   外牆清洗防護及局部檢修工程計畫總經費
   31,645千元，分2年辦理，107年度已編列
   15,465千元，本年度續編最後1年經費16,
   180千元，較上年度增列715千元。
3.資訊行政工作維持費54,296千元，較上年
   度增列建置府區監控中心及訪客系統等經
   費13,610千元。
4.警衛行政工作維持費5,447千元，較上年
   度增列軍職人員服裝購置等經費1,025千
   元。"
2019,3102010200,30000000,無細項,總統府主管,總統府,國務機要,國務支出,1.1.2,"本年度預算數30,000千元，係國家元首國內
外訪視、犒賞、獎助、慰問、接待、贈禮及
其他相關經費，與上年度同。"
2019,3102010300,16105000,無細項,總統府主管,總統府,國家慶典,國務支出,1.1.3,"本年度預算數之內容與上年度之比較如下：
1.慶典布置經費4,580千元，較上年度增列
   布置會場等經費229千元。
2.慶典接待經費11,525千元，較上年度增列
   籌辦元旦升旗典禮活動等經費262千元。"
2019,3102010400,6743000,國家發展研究及諮詢,總統府主管,總統府,研究發展,國務支出,1.1.4.1,
2019,3102010500,7353000,無細項,總統府主管,總統府,新聞發布,國務支出,1.1.5,"本年度預算數7,353千元，係辦理新聞聯繫
與發布所需經費，較上年度減列辦理新聞活
動等經費2,841千元。"
2019,3102010600,22508000,無細項,總統府主管,總統府,卸任禮遇,國務支出,1.1.6,"本年度預算數之內容與上年度之比較如下：
1.第9任卸任總統禮遇經費8,683千元，較上
   年度增列禮遇經費93千元。
2.第13任卸任總統禮遇經費8,683千元，較
   上年度減列處理事務等經費907千元。
3.第13任卸任副總統禮遇經費5,142千元，
   較上年度減列處理事務等經費433千元。"
2019,3102010800,6741000,無細項,總統府主管,總統府,公報編印及印信勳章鑄造,國務支出,1.1.7,"本年度預算數之內容與上年度之比較如下：
1.印信鑄造及公報編印經費3,180千元，較
   上年度增列各機關印信製(換)發等經費1,
   403千元。
2.勳章製作及敬老事宜經費3,561千元，較
   上年度減列勳章製作等經費64千元。"
2019,3102019800,2873000,無細項,總統府主管,總統府,第一預備金,國務支出,1.1.8,本年度預算數較上年度增列如列數。
2019,3102100100,174255000,無細項,總統府主管,國家安全會議,一般行政,國務支出,1.2.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費147,211千元，與上年度同。
2.基本行政工作維持費27,044千元，較上年
   度減列汰購冷氣機及碎紙機等設備經費1,
   239千元。"
2019,3102102000,21963000,無細項,總統府主管,國家安全會議,諮詢研究業務,國務支出,1.2.2,"本年度預算數21,963千元，係國家安全諮詢
研究業務經費，較上年度增列外交、兩岸及
經貿等相關議題研究經費2,481千元。"
2019,3102109000,4920000,交通及運輸設備,總統府主管,國家安全會議,一般建築及設備,國務支出,1.2.3.1,
2019,3102109800,500000,無細項,總統府主管,國家安全會議,第一預備金,國務支出,1.2.4,仍照上年度預算數編列。
2019,5302300100,185869000,無細項,總統府主管,國史館,一般行政,文化支出,1.3.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費150,065千元，較上年度核實
   減列人事費4,004千元。
2.基本行政工作維持費32,304千元，較上年
   度增列辦公室內部空間調整及典藏庫房屋
   頂防水工程等經費14,814千元。
3.資訊業務經費3,500千元，較上年度增列
   導入資訊安全管理系統認證等經費1,000
   千元。
4.上年度古蹟建築物整修工程規劃設計監造
   等預算業已編竣，所列16,490千元如數減
   列。"
2019,5302301000,14926000,無細項,總統府主管,國史館,檔案文物管理與編纂,文化支出,1.3.2,"本年度預算數之內容與上年度之比較如下：
1.文物管理應用經費4,245千元，與上年度
   同。
2.檔案管理應用經費6,997千元，與上年度
   同。
3.史料編纂經費3,684千元，較上年度增列
   史籍內容數位化服務等經費600千元。"
2019,5302309000,0,交通及運輸設備,總統府主管,國史館,一般建築及設備,文化支出,1.3.3.1,
2019,5302309800,340000,無細項,總統府主管,國史館,第一預備金,文化支出,1.3.4,仍照上年度預算數編列。
2019,5302313000,72377000,無細項,總統府主管,國史館臺灣文獻館,一般行政,文化支出,1.4.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費56,751千元，較上年度核實減
   列人事費2,379千元。
2.基本行政工作維持費15,626千元，較上年
   度增列文獻大樓電梯升降機組設備等經費
   829千元。"
2019,5302314000,25637000,無細項,總統府主管,國史館臺灣文獻館,文獻業務,文化支出,1.4.2,"本年度預算數之內容與上年度之比較如下：
1.民俗文物管理應用經費5,430千元，較上
   年度增列史蹟大樓維運、館藏文物拍攝及
   目錄建檔等經費2,101千元。
2.文獻管理應用經費16,078千元，較上年度
   增列史料檔案整理等經費7,502千元。
3.文獻研究編纂經費4,129千元，較上年度
   減列史蹟大樓管理維護費等787千元。"
2019,5202400100,271580000,無細項,總統府主管,中央研究院,一般行政,科學支出,1.5.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費206,515千元，較上年度伸算
   增列調整待遇等經費11,107千元。
2.基本行政工作維持費55,330千元，較上年
   度減列房屋建築養護費等2,372千元。
3.幼兒園運作維持經費9,735千元，較上年
   度增列約聘助理人員薪資及勞健保費等20
   9千元。"
2019,5202401000,3324369000,學術審議及研究獎助,總統府主管,中央研究院,一般學術研究及評議,科學支出,1.5.2.1,
2019,5202402000,1697421000,數理科學研究,總統府主管,中央研究院,自然及人文社會科學研究,科學支出,1.5.3.1,
2019,5202404000,1176000000,無細項,總統府主管,中央研究院,南部院區,科學支出,1.5.4,"南部院區計畫總經費5,545,417千元，分年
辦理，105至107年度已編列1,821,014千元
，本年度續編第4年經費1,176,000千元，較
上年度增列929,986千元。"
2019,5202405000,1046487000,科學研究基金,總統府主管,中央研究院,非營業特種基金,科學支出,1.5.5.1,
2019,5202409000,0,交通及運輸設備,總統府主管,中央研究院,一般建築及設備,科學支出,1.5.6.1,
2019,5202409800,7375000,無細項,總統府主管,中央研究院,第一預備金,科學支出,1.5.7,仍照上年度預算數編列。
2019,3203010100,927299000,無細項,行政院主管,行政院,一般行政,行政支出,2.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費852,558千元，較上年度減列
   駕駛2人之人事費600千元，增列伸算調整
   待遇及承接省級機關移入職工6人之人事
   費42,012千元，計淨增41,412千元。
2.基本行政工作維持費72,769千元，較上年
   度增列水電費、通訊費及油料費等2,485
   千元。
3.慶典佈置經費150千元，與上年度同。
4.檔案管理典藏掃描及維護經費397千元，
   與上年度同。
5.資料蒐集及陳列經費1,425千元，較上年
   度增列圖書館服務功能等經費200千元。"
2019,3203010700,12064000,無細項,行政院主管,行政院,施政及法制業務,行政支出,2.1.2,"本年度預算數之內容與上年度之比較如下：
1.院會議事經費338千元，與上年度同。
2.施政報告編印經費684千元，與上年度同
   。
3.政策及法案之研審經費788千元，較上年
   度減列公民投票審議委員會運作經費50千
   元。
4.派員出國計畫經費789千元，較上年度增
   列派員參加國際會議等經費229千元。
5.公共事務推展經費6,140千元，較上年度
   增列院長民意專線及電子信箱勞務服務費
   等640千元。
6.法規審查研議及訴願審議督導3,325千元
   ，與上年度同。"
2019,3203011100,6150000,無細項,行政院主管,行政院,施政推展聯繫,行政支出,2.1.3,"本年度預算數6,150千元，係院長行使職權
之相關必要支出，與上年度同。"
2019,3203011500,40293000,無細項,行政院主管,行政院,科技發展研究諮詢,行政支出,2.1.4,"本年度預算數之內容與上年度之比較如下：
1.科技發展企劃及行政工作維持費34,820千
   元，較上年度減列辦公室整修等經費1,35
   0千元，增列數據通訊費及辦公大樓管理
   費等1,835千元，計淨增485千元。
2.政府科技概算審議經費3,491千元，較上
   年度增列審查費及出席費等1,596千元。
3.科技會報及重要科技策略會議經費1,982
   千元，較上年度減列邀請國外學者專家來
   臺日支費、場地及設備租金等經費2,081
   千元。"
2019,3203011600,34390000,無細項,行政院主管,行政院,聯合服務業務,行政支出,2.1.5,"本年度預算數之內容與上年度之比較如下：
1.南部聯合服務業務經費8,979千元，較上
   年度減列149,276千元，包括：
  (1)基本運作經費8,979千元，與上年度同
     。
  (2)上年度南部聯合服務中心興建辦公廳
     舍計畫預算業已編竣，所列149,276千
     元如數減列。
2.中部聯合服務業務經費6,605千元，與上
   年度同。
3.東部聯合服務業務經費5,369千元，與上
   年度同。
4.雲嘉南區聯合服務業務經費6,318千元，
   與上年度同。
5.新增金馬聯合服務業務經費7,119千元。"
2019,3203011800,8019000,無細項,行政院主管,行政院,國土及資通安全業務,行政支出,2.1.6,"本年度預算數之內容與上年度之比較如下：
1.國土安全規劃經費4,709千元，與上年度
   同。
2.資通安全業務經費3,310千元，較上年度
   減列國內旅費等9千元。"
2019,3203011900,7650000,無細項,行政院主管,行政院,災害防救業務,行政支出,2.1.7,"本年度預算數之內容與上年度之比較如下：
1.災害防救行政工作維持費1,940千元，較
   上年度減列購置文具紙張等經費30千元。
2.全國災害防救業務推展經費5,710千元，
   較上年度減列辦理各項研習經費481千元
   ，增列派員參加國際會議及汰購冷氣機等
   經費506千元，計淨增25千元。"
2019,3203012000,18819000,無細項,行政院主管,行政院,性別平等業務,行政支出,2.1.8,"本年度預算數之內容與上年度之比較如下：
1.性別平等綜合企劃業務經費2,301千元，
   與上年度同。
2.推展性別平等權益促進工作經費1,517千
   元，與上年度同。
3.推展性別平等權利保障工作經費6,173千
   元，較上年度增列辦理臺歐盟性別平權與
   人權推動等經費2,900千元。
4.性別平等推廣及發展工作經費8,828千元
   ，較上年度增列辦理臺歐盟性別平權與人
   權培訓課程等經費1,621千元。"
2019,3203012200,14955000,無細項,行政院主管,行政院,消保及食安業務,行政支出,2.1.9,"本年度預算數之內容與上年度之比較如下:
1.消費者保護綜合企劃業務經費4,380千元
   ，較上年度減列委員兼職費等173千元，
   增列志工工作交流檢討及活動等經費164
   千元，計淨減9千元。
2.消費者保護督導業務經費2,874千元，與
   上年度同。
3.消費者保護法制業務經費902千元，與上
   年度同。
4.消費者保護官業務經費3,299千元，與上
   年度同。
5.食品安全業務經費3,500千元，較上年度
   減列辦理食品安全相關會議專家出席費等
   408千元。"
2019,3203012300,70350000,無細項,行政院主管,行政院,資訊管理,行政支出,2.1.10,"本年度預算數之內容與上年度之比較如下：
1.資訊系統維運及更新經費42,184千元，較
   上年度增列數據通訊費及資訊操作維護費
   等656千元。
2.政務資料智慧分析應用計畫總經費93,500
   千元，分4年辦理，106至107年度已編列3
   7,400千元，本年度續編第3年經費28,166
   千元，較上年度增列8,766千元。"
2019,3203012400,53400000,無細項,行政院主管,行政院,新聞傳播業務,行政支出,2.1.11,"本年度預算數之內容與上年度之比較如下：
1.新聞聯繫與發布經費3,434千元，與上年
   度同。
2.法令政策溝通經費21,318千元，較上年度
   減列政策宣導等經費2,403千元。
3.輿情蒐報與研析經費7,461千元，較上年
   度增列辦理輿情資料分析臨時人員待遇經
   費206千元。
4.辦理縣市政府新聞聯繫及輿情蒐報經費9,
   014千元，較上年度增列車站燈箱管理維
   護等經費320千元。
5.新聞影音圖像資料之攝製經費6,614千元
   ，較上年度增列委請廠商播放記者會及新
   聞影音等經費1,337千元。
6.國情資料編印及供應經費5,559千元，較
   上年度增列重大政策說明資料編印經費52
   0千元。"
2019,3203019000,25736000,營建工程,行政院主管,行政院,一般建築及設備,行政支出,2.1.12.1,
2019,3203019800,3800000,無細項,行政院主管,行政院,第一預備金,行政支出,2.1.13,仍照上年度預算數編列。
2019,3203100100,846571000,無細項,行政院主管,主計總處,一般行政,行政支出,2.2.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費813,737千元，較上年度伸算
   增列調整待遇等經費29,897千元。
2.基本行政工作維持費30,680千元，較上年
   度增列辦理檔案整理等經費2,413千元。
3.政府內部控制監督機制規劃及督導經費2,
   154千元，與上年度同。"
2019,3203101000,3772000,無細項,行政院主管,主計總處,中央總預算核編及執行,行政支出,2.2.2,"本年度預算數之內容與上年度之比較如下：
1.中央總預算之核編與執行經費3,083千元
   ，與上年度同。
2.地方政府主計業務之督導與查核經費689
   千元，與上年度同。"
2019,3203101100,2189000,無細項,行政院主管,主計總處,特種基金預算核編及執行,行政支出,2.2.3,"本年度預算數2,189千元，係辦理特種基金
預算核編及執行經費，較上年度增列派員出
國研習美國特種基金預算制度經費319千元
。"
2019,3203101200,2211000,無細項,行政院主管,主計總處,會計及決算業務,行政支出,2.2.4,"本年度預算數之內容與上年度之比較如下：
1.中央總決算之處理與核編經費1,564千元
   ，與上年度同。
2.特種基金會計事務處理及決算核編經費64
   7千元，與上年度同。"
2019,3203101300,27031000,無細項,行政院主管,主計總處,綜合統計業務,行政支出,2.2.5,"本年度預算數之內容與上年度之比較如下：
1.辦理統計行政與統計標準經費552千元，
   較上年度減列電腦週邊設備等耗材費70千
   元。
2.辦理綜合統計經費12,726千元，較上年度
   減列督導地方政府查報物價及調查服務業
   等經費493千元，增列統計業務資訊化系
   統維護等經費563千元，計淨增70千元。
3.辦理家庭收支統計經費12,749千元，較上
   年度減列家戶面統計調查資訊管理系統維
   護費573千元，增列家庭收支調查紀念品
   等經費273千元，計淨減300千元。
4.辦理綠色國民所得統計經費1,004千元，
   與上年度同。"
2019,3203101400,96937000,無細項,行政院主管,主計總處,國勢普查業務,行政支出,2.2.6,"本年度預算數之內容與上年度之比較如下：
1.辦理農林漁牧業普查經費760千元，較上
   年度減列辦理普查母體判定調查及專題研
   究等經費2,640千元。
2.辦理工業及服務業普查經費5,047千元，
   較上年度減列攤販經營概況調查等經費4,
   923千元，增列派員出國研習及辦理委託
   研究等經費1,555千元，計淨減3,368千元
   。
3.辦理人口及住宅普查經費13,116千元，較
   上年度增列辦理人口及住宅普查試驗調查
   等經費6,766千元。
4.普查資訊供應管理及發展經費15,749千元
   ，較上年度減列普抽查地理資訊建置作業
   等經費1,767千元，增列共通性普抽查資
   訊系統維護等經費3,674千元，計淨增1,9
   07千元。
5.國富統計經費703千元，與上年度同。
6.人力資源及專案調查經費35,187千元，較
   上年度減列人力資源調查管理系統維護等
   經費400千元，增列人力資源及專案調查
   宣導及郵資等經費2,560千元，計淨增2,1
   60千元。
7.受僱員工薪資調查及生產力統計經費11,5
   84千元，與上年度同。
8.各機關統計調查及調查網管理經費14,791
   千元，與上年度同。"
2019,3203101500,16027000,無細項,行政院主管,主計總處,主計訓練業務,行政支出,2.2.7,"本年度預算數16,027千元，係辦理主計人員
訓練經費，較上年度減列膳食費及教材費等
1,893千元，增列訓練業務臨時人員酬金等2
,293千元，計淨增400千元。"
2019,3203101600,78414000,無細項,行政院主管,主計總處,主計資訊業務,行政支出,2.2.8,"本年度預算數之內容與上年度之比較如下：
1.歲計會計資訊管理經費27,656千元，較上
   年度增列辦理中央及地方之公務機關與基
   金歲計會計系統軟體維護、諮詢服務、上
   線輔導及改版推動等經費4,775千元。
2.統計及行政資訊管理經費9,923千元，較
   上年度減列委託辦理普查數據應用技術研
   究等經費1,974千元，增列共通性普查資
   料處理、普查結果表編製、動態查詢等系
   統及主計數據整合應用軟硬體維護等經費
   907千元，計淨減1,067千元。
3.資訊系統維運管理經費25,213千元，較上
   年度減列機房、主計資訊系統集中維運平
   台及電腦機房維運等經費2,559千元。
4.跨機關整合共用行政資訊系統推動計畫總
   經費108,972千元，分4年辦理，106至107
   年度已編列40,583千元，本年度續編第3
   年經費15,622千元，與上年度同。"
2019,3203109000,29093000,營建工程,行政院主管,主計總處,一般建築及設備,行政支出,2.2.9.1,
2019,3203109800,1850000,無細項,行政院主管,主計總處,第一預備金,行政支出,2.2.10,仍照上年度預算數編列。
2019,3203300100,351473000,無細項,行政院主管,人事行政總處,一般行政,行政支出,2.3.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費320,119千元，較上年度增列
   伸算調整待遇及員工薪俸晉級差額等經費
   4,900千元。
2.基本行政工作維持費25,790千元，較上年
   度減列汰換空調設備等經費1,533千元，
   增列合署辦公大樓冰水主機分攤款及汰購
   辦公室照明燈具等經費3,076千元，計淨
   增1,543千元。
3.人事行政資訊工作經費5,216千元，與上
   年度同。
4.人事資料登記管理經費348千元，與上年
   度同。"
